export_id,date_key,corridor_key,fruit_key,grower_key,season,subzone,variety,pack_week,season_phase,trays_submitted,trays_exported,trays_lost,loss_pct,dm_pct_avg,tzg_score,mts_pass,submit_payment_nzd,taste_payment_nzd,total_return_nzd,freight_cost_nzd,margin_erosion_pct,otif_pct,risk_score,congestion_index,rainfall_mm_7d,reg_index,vol_index
7436,20240325,3,12035,308,2023/24,Tauranga,Green,13,KiwiStart,1845,1771,74,4.014,17.68,0.484,True,5073.75,814.31,5888.06,658.89,23.1,88.63,20,91.8,28.0,15.0,102
7437,20240401,3,12036,308,2023/24,Tauranga,Green,14,MainPack,1451,1395,56,3.876,17.7,0.489,True,3700.05,648.05,4348.1,519.0,27.79,88.46,20,91.8,32.0,15.0,102
7438,20240408,3,12037,308,2023/24,Tauranga,Green,15,MainPack,1588,1536,52,3.3,17.46,0.436,True,4367.0,636.21,5003.21,571.46,24.08,88.46,21,91.8,32.0,15.0,102
7439,20240415,3,12038,308,2023/24,Tauranga,Green,16,MainPack,1105,1073,32,2.937,16.33,0.184,True,3038.75,187.56,3226.31,399.2,29.64,88.46,25,91.8,32.0,15.0,102
7440,20240422,3,12039,308,2023/24,Tauranga,Green,17,MainPack,1163,1108,55,4.757,17.71,0.491,True,3198.25,516.83,3715.08,412.23,23.03,88.87,19,91.8,22.0,15.0,102
7441,20240429,3,12040,308,2023/24,Tauranga,Green,18,MainPack,1763,1694,69,3.968,16.28,0.173,True,4848.25,278.41,5126.66,630.24,29.93,88.87,24,91.8,22.0,15.0,102
7442,20240506,3,12041,308,2023/24,Tauranga,Green,19,MainPack,1604,1562,42,2.663,17.17,0.371,True,4411.0,550.53,4961.53,581.13,25.46,88.87,20,91.8,22.0,15.0,102
7443,20240513,3,12042,308,2023/24,Tauranga,Green,20,MainPack,1841,1784,57,3.107,17.16,0.369,True,5062.75,625.38,5688.13,663.73,25.55,89.02,19,91.8,18.0,15.0,102
7444,20240325,3,12051,309,2023/24,Tauranga,SunGold,13,KiwiStart,617,601,16,2.732,16.72,0.137,True,2221.2,78.22,2299.42,223.6,10.2,88.63,22,91.8,28.0,15.0,102
7445,20240401,3,12052,309,2023/24,Tauranga,SunGold,14,MainPack,733,710,23,3.147,17.69,0.351,True,2638.8,236.75,2875.55,264.15,5.47,88.46,20,91.8,32.0,15.0,102
7446,20240408,3,12053,309,2023/24,Tauranga,SunGold,15,MainPack,749,727,22,3.056,16.88,0.172,True,2696.4,118.79,2815.19,270.48,9.43,88.46,22,91.8,32.0,15.0,102
7447,20240415,3,12054,309,2023/24,Tauranga,SunGold,16,MainPack,770,743,27,3.548,17.59,0.329,True,2772.0,232.22,3004.22,276.43,5.99,88.46,20,91.8,32.0,15.0,102
7448,20240422,3,12055,309,2023/24,Tauranga,SunGold,17,MainPack,1002,968,34,3.418,17.59,0.329,True,3607.2,302.55,3909.75,360.14,5.98,88.87,19,91.8,22.0,15.0,102
7449,20240429,3,12056,309,2023/24,Tauranga,SunGold,18,MainPack,758,739,19,2.615,16.94,0.185,True,2728.8,129.88,2858.68,274.94,9.12,88.87,20,91.8,22.0,15.0,102
7450,20240506,3,12057,309,2023/24,Tauranga,SunGold,19,MainPack,988,962,26,2.672,17.23,0.249,True,3556.8,227.56,3784.36,357.91,7.7,88.87,20,91.8,22.0,15.0,102
7451,20240513,3,12058,309,2023/24,Tauranga,SunGold,20,MainPack,636,613,23,3.76,16.96,0.19,True,2289.6,110.65,2400.25,228.06,9.06,89.02,20,91.8,18.0,15.0,102
7452,20240520,3,12059,309,2023/24,Tauranga,SunGold,21,MainPack,989,950,39,4.013,16.67,0.126,True,3560.4,113.72,3674.12,353.44,10.48,89.02,21,91.8,18.0,15.0,102
7453,20240527,3,12060,309,2023/24,Tauranga,SunGold,22,MainPack,948,915,33,3.509,16.43,0.073,True,3412.8,63.46,3476.26,340.42,11.64,89.02,23,91.8,18.0,15.0,102
7454,20240311,3,12065,310,2023/24,Tauranga,Green,11,KiwiStart,1323,1279,44,3.361,17.03,0.34,True,3638.25,413.12,4051.37,475.85,26.21,88.63,21,91.8,28.0,15.0,102
7455,20240318,3,12066,310,2023/24,Tauranga,Green,12,KiwiStart,1014,968,46,4.579,17.3,0.4,True,2788.5,367.84,3156.34,360.14,24.99,88.63,20,91.8,28.0,15.0,102
7456,20240325,3,12067,310,2023/24,Tauranga,Green,13,KiwiStart,1646,1587,59,3.61,18.03,0.562,True,4526.5,847.3,5373.8,590.44,21.33,88.63,20,91.8,28.0,15.0,102
7457,20240401,3,12068,310,2023/24,Tauranga,Green,14,MainPack,1641,1597,44,2.698,17.1,0.356,True,4512.75,540.11,5052.86,594.16,25.8,88.46,21,91.8,32.0,15.0,102
7458,20240408,3,12069,310,2023/24,Tauranga,Green,15,MainPack,1252,1212,40,3.219,16.73,0.273,True,3443.0,314.33,3757.33,450.92,27.69,88.46,22,91.8,32.0,15.0,102
7459,20240415,3,12070,310,2023/24,Tauranga,Green,16,MainPack,1171,1133,38,3.255,17.4,0.422,True,3220.25,454.22,3674.47,421.53,24.39,88.46,21,91.8,32.0,15.0,102
7460,20240422,3,12071,310,2023/24,Tauranga,Green,17,MainPack,1717,1668,49,2.885,18.23,0.607,True,4721.75,961.85,5683.6,620.57,20.24,88.87,19,91.8,22.0,15.0,102
7461,20240429,3,12072,310,2023/24,Tauranga,Green,18,MainPack,1084,1054,30,2.847,17.43,0.429,True,2981.0,429.56,3410.56,392.14,24.19,88.87,20,91.8,22.0,15.0,102
7462,20240506,3,12073,310,2023/24,Tauranga,Green,19,MainPack,1633,1579,54,3.352,17.25,0.389,True,4490.75,583.52,5074.27,587.46,25.12,88.87,20,91.8,22.0,15.0,102
7463,20240513,3,12074,310,2023/24,Tauranga,Green,20,MainPack,1559,1485,74,4.795,17.17,0.371,True,4287.25,523.39,4810.64,552.49,25.65,89.02,19,91.8,18.0,15.0,102
7464,20240325,3,12083,311,2023/24,Tauranga,SunGold,13,KiwiStart,870,842,28,3.331,16.81,0.157,True,3132.0,125.58,3257.58,313.26,9.77,88.63,22,91.8,28.0,15.0,102
7465,20240401,3,12084,311,2023/24,Tauranga,SunGold,14,MainPack,1317,1275,42,3.242,17.29,0.262,True,4741.2,317.35,5058.55,474.36,7.45,88.46,21,91.8,32.0,15.0,102
7466,20240408,3,12085,311,2023/24,Tauranga,SunGold,15,MainPack,1154,1117,37,3.29,17.13,0.227,True,4154.4,240.88,4395.28,415.57,8.22,88.46,21,91.8,32.0,15.0,102
7467,20240415,3,12086,311,2023/24,Tauranga,SunGold,16,MainPack,922,896,26,2.877,17.13,0.227,True,3319.2,193.22,3512.42,333.35,8.2,88.46,21,91.8,32.0,15.0,102
7468,20240422,3,12087,311,2023/24,Tauranga,SunGold,17,MainPack,1079,1048,31,2.94,16.61,0.112,True,3884.4,111.51,3995.91,389.9,10.76,88.87,22,91.8,22.0,15.0,102
7469,20240429,3,12088,311,2023/24,Tauranga,SunGold,18,MainPack,951,920,31,3.347,16.63,0.117,True,3423.6,102.26,3525.86,342.28,10.66,88.87,22,91.8,22.0,15.0,102
7470,20240506,3,12089,311,2023/24,Tauranga,SunGold,19,MainPack,1249,1205,44,3.548,17.95,0.408,True,4496.4,467.06,4963.46,448.31,4.24,88.87,19,91.8,22.0,15.0,102
7471,20240513,3,12090,311,2023/24,Tauranga,SunGold,20,MainPack,1241,1200,41,3.322,16.89,0.174,True,4467.6,198.36,4665.96,446.45,9.4,89.02,20,91.8,18.0,15.0,102
7472,20240520,3,12091,311,2023/24,Tauranga,SunGold,21,MainPack,1192,1146,46,3.887,16.86,0.168,True,4291.2,182.9,4474.1,426.36,9.56,89.02,20,91.8,18.0,15.0,102
7473,20240527,3,12092,311,2023/24,Tauranga,SunGold,22,MainPack,1224,1180,44,3.652,17.08,0.216,True,4406.4,242.14,4648.54,439.01,8.49,89.02,20,91.8,18.0,15.0,102
7474,20240311,3,12097,312,2023/24,Tauranga,Green,11,KiwiStart,1980,1918,62,3.16,17.19,0.376,True,5445.0,685.11,6130.11,713.58,25.4,88.63,21,91.8,28.0,15.0,102
7475,20240318,3,12098,312,2023/24,Tauranga,Green,12,KiwiStart,2222,2165,57,2.566,16.95,0.322,True,6110.5,662.27,6772.77,805.48,26.55,88.63,21,91.8,28.0,15.0,102
7476,20240325,3,12099,312,2023/24,Tauranga,Green,13,KiwiStart,2210,2139,71,3.234,17.1,0.356,True,6077.5,723.41,6800.91,795.8,25.85,88.63,21,91.8,28.0,15.0,102
7477,20240401,3,12100,312,2023/24,Tauranga,Green,14,MainPack,1622,1573,49,3.05,17.44,0.431,True,4460.5,644.06,5104.56,585.23,24.17,88.46,21,91.8,32.0,15.0,102
7478,20240408,3,12101,312,2023/24,Tauranga,Green,15,MainPack,1677,1623,54,3.277,16.85,0.3,True,4276.35,462.55,4738.9,603.83,31.91,88.46,22,91.8,32.0,15.0,102
7479,20240415,3,12102,312,2023/24,Tauranga,Green,16,MainPack,1943,1862,81,4.199,17.28,0.396,True,5343.25,700.48,6043.73,692.75,25.05,88.46,21,91.8,32.0,15.0,102
7480,20240422,3,12103,312,2023/24,Tauranga,Green,17,MainPack,1349,1301,48,3.605,16.95,0.322,True,3709.75,397.98,4107.73,484.03,26.63,88.87,20,91.8,22.0,15.0,102
7481,20240429,3,12104,312,2023/24,Tauranga,Green,18,MainPack,1894,1828,66,3.496,17.18,0.373,True,5208.5,647.75,5856.25,680.1,25.49,88.87,20,91.8,22.0,15.0,102
7482,20240506,3,12105,312,2023/24,Tauranga,Green,19,MainPack,1828,1782,46,2.551,16.91,0.313,True,5027.0,529.88,5556.88,662.98,26.75,88.87,21,91.8,22.0,15.0,102
7483,20240513,3,12106,312,2023/24,Tauranga,Green,20,MainPack,2044,1973,71,3.518,17.02,0.338,True,5621.0,633.53,6254.53,734.04,26.27,89.02,20,91.8,18.0,15.0,102
7484,20240311,3,12113,313,2023/24,Tauranga,OrganicGreen,11,KiwiStart,324,316,8,2.743,17.1,0.356,True,1069.2,106.87,1176.07,117.57,12.53,88.63,21,91.8,28.0,15.0,102
7485,20240318,3,12114,313,2023/24,Tauranga,OrganicGreen,12,KiwiStart,353,342,11,3.131,16.97,0.327,True,1164.9,106.24,1271.14,127.24,13.23,88.63,21,91.8,28.0,15.0,102
7486,20240325,3,12115,313,2023/24,Tauranga,OrganicGreen,13,KiwiStart,340,326,14,4.169,17.37,0.416,True,1122.0,128.84,1250.84,121.29,11.35,88.63,20,91.8,28.0,15.0,102
7487,20240401,3,12116,313,2023/24,Tauranga,OrganicGreen,14,MainPack,466,452,14,3.155,16.79,0.287,True,1537.8,123.24,1661.04,168.16,14.11,88.46,22,91.8,32.0,15.0,102
7488,20240408,3,12117,313,2023/24,Tauranga,OrganicGreen,15,MainPack,345,335,10,3.068,17.17,0.371,True,1138.5,118.07,1256.57,124.64,12.24,88.46,21,91.8,32.0,15.0,102
7489,20240415,3,12118,313,2023/24,Tauranga,OrganicGreen,16,MainPack,352,342,10,3.016,16.76,0.28,True,1161.6,90.97,1252.57,127.24,14.25,88.46,22,91.8,32.0,15.0,102
7490,20240422,3,12119,313,2023/24,Tauranga,OrganicGreen,17,MainPack,414,402,12,3.081,16.74,0.276,True,1366.2,105.4,1471.6,149.56,14.35,88.87,21,91.8,22.0,15.0,102
7491,20240429,3,12120,313,2023/24,Tauranga,OrganicGreen,18,MainPack,430,412,18,4.353,16.75,0.278,True,1419.0,108.81,1527.81,153.28,14.38,88.87,21,91.8,22.0,15.0,102
7492,20240506,3,12121,313,2023/24,Tauranga,OrganicGreen,19,MainPack,408,389,19,4.668,16.55,0.233,True,1346.4,86.11,1432.51,144.73,15.4,88.87,22,91.8,22.0,15.0,102
7493,20240325,3,12131,314,2023/24,Tauranga,SunGold,13,KiwiStart,707,684,23,3.361,17.29,0.262,True,2545.2,170.25,2715.45,254.48,7.45,88.63,20,91.8,28.0,15.0,102
7494,20240401,3,12132,314,2023/24,Tauranga,SunGold,14,MainPack,907,883,24,2.716,17.84,0.384,True,3265.2,322.12,3587.32,328.52,4.7,88.46,20,91.8,32.0,15.0,102
7495,20240408,3,12133,314,2023/24,Tauranga,SunGold,15,MainPack,992,960,32,3.252,16.61,0.112,True,3571.2,102.14,3673.34,357.16,10.77,88.46,23,91.8,32.0,15.0,102
7496,20240415,3,12134,314,2023/24,Tauranga,SunGold,16,MainPack,1003,975,28,2.808,17.36,0.278,True,3610.8,257.5,3868.3,362.74,7.07,88.46,21,91.8,32.0,15.0,102
7497,20240422,3,12135,314,2023/24,Tauranga,SunGold,17,MainPack,963,931,32,3.38,17.49,0.307,True,3466.8,271.53,3738.33,346.37,6.46,88.87,19,91.8,22.0,15.0,102
7498,20240429,3,12136,314,2023/24,Tauranga,SunGold,18,MainPack,727,701,26,3.702,17.04,0.207,True,2617.2,137.85,2755.05,260.8,8.68,88.87,20,91.8,22.0,15.0,102
7499,20240506,3,12137,314,2023/24,Tauranga,SunGold,19,MainPack,781,755,26,3.382,16.81,0.157,True,2811.6,112.61,2924.21,280.89,9.78,88.87,21,91.8,22.0,15.0,102
7500,20240513,3,12138,314,2023/24,Tauranga,SunGold,20,MainPack,641,620,21,3.287,17.31,0.267,True,2307.6,157.26,2464.86,230.67,7.34,89.02,19,91.8,18.0,15.0,102
7501,20240520,3,12139,314,2023/24,Tauranga,SunGold,21,MainPack,776,748,28,3.636,16.14,0.009,True,2793.6,6.4,2800.0,278.29,13.05,89.02,25,91.8,18.0,15.0,102
7502,20240527,3,12140,314,2023/24,Tauranga,SunGold,22,MainPack,994,961,33,3.34,16.22,0.026,True,3578.4,23.74,3602.14,357.54,12.68,89.02,25,91.8,18.0,15.0,102
7503,20240325,3,12147,315,2023/24,Tauranga,SunGold,13,KiwiStart,1412,1359,53,3.788,16.25,0.033,True,5083.2,42.6,5125.8,505.61,12.53,88.63,25,91.8,28.0,15.0,102
7504,20240401,3,12148,315,2023/24,Tauranga,SunGold,14,MainPack,1161,1132,29,2.531,17.88,0.393,True,4179.6,422.63,4602.23,421.15,4.48,88.46,20,91.8,32.0,15.0,102
7505,20240408,3,12149,315,2023/24,Tauranga,SunGold,15,MainPack,1360,1313,47,3.525,16.84,0.163,True,4896.0,203.32,5099.32,488.5,9.65,88.46,22,91.8,32.0,15.0,102
7506,20240415,3,12150,315,2023/24,Tauranga,SunGold,16,MainPack,991,959,32,3.274,17.13,0.227,True,3567.6,206.81,3774.41,356.79,8.22,88.46,21,91.8,32.0,15.0,102
7507,20240422,3,12151,315,2023/24,Tauranga,SunGold,17,MainPack,1241,1204,37,3.034,17.38,0.282,True,4467.6,322.55,4790.15,447.94,6.99,88.87,20,91.8,22.0,15.0,102
7508,20240429,3,12152,315,2023/24,Tauranga,SunGold,18,MainPack,1115,1072,43,3.897,16.71,0.135,True,4014.0,137.48,4151.48,398.83,10.28,88.87,21,91.8,22.0,15.0,102
7509,20240506,3,12153,315,2023/24,Tauranga,SunGold,19,MainPack,1286,1243,43,3.396,16.56,0.101,True,4629.6,119.27,4748.87,462.45,11.02,88.87,22,91.8,22.0,15.0,102
7510,20240513,3,12154,315,2023/24,Tauranga,SunGold,20,MainPack,1307,1262,45,3.518,17.33,0.271,True,4705.2,324.9,5030.1,469.52,7.26,89.02,19,91.8,18.0,15.0,102
7511,20240520,3,12155,315,2023/24,Tauranga,SunGold,21,MainPack,956,928,28,2.935,16.98,0.194,True,3441.6,171.03,3612.63,345.26,8.94,89.02,20,91.8,18.0,15.0,102
7512,20240527,3,12156,315,2023/24,Tauranga,SunGold,22,MainPack,1122,1082,40,3.589,17.12,0.225,True,4039.2,231.28,4270.48,402.55,8.29,89.02,20,91.8,18.0,15.0,102
7513,20240325,3,12163,316,2023/24,Tauranga,SunGold,13,KiwiStart,1400,1356,44,3.209,16.4,0.066,True,5040.0,85.02,5125.02,504.49,11.79,88.63,24,91.8,28.0,15.0,102
7514,20240401,3,12164,316,2023/24,Tauranga,SunGold,14,MainPack,1726,1663,63,3.665,16.85,0.165,True,6213.6,260.68,6474.28,618.71,9.61,88.46,22,91.8,32.0,15.0,102
7515,20240408,3,12165,316,2023/24,Tauranga,SunGold,15,MainPack,2162,2093,69,3.196,17.15,0.232,True,7783.2,461.3,8244.5,778.69,8.11,88.46,21,91.8,32.0,15.0,102
7516,20240415,3,12166,316,2023/24,Tauranga,SunGold,16,MainPack,1425,1384,41,2.885,17.71,0.355,True,5130.0,466.75,5596.75,514.91,5.36,88.46,20,91.8,32.0,15.0,102
7517,20240422,3,12167,316,2023/24,Tauranga,SunGold,17,MainPack,2029,1964,65,3.222,17.43,0.293,True,7304.4,546.68,7851.08,730.7,6.76,88.87,20,91.8,22.0,15.0,102
7518,20240429,3,12168,316,2023/24,Tauranga,SunGold,18,MainPack,1760,1712,48,2.773,17.71,0.355,True,6336.0,577.37,6913.37,636.94,5.35,88.87,19,91.8,22.0,15.0,102
7519,20240506,3,12169,316,2023/24,Tauranga,SunGold,19,MainPack,1773,1709,64,3.658,16.76,0.146,True,6382.8,237.04,6619.84,635.82,10.03,88.87,21,91.8,22.0,15.0,102
7520,20240513,3,12170,316,2023/24,Tauranga,SunGold,20,MainPack,2204,2139,65,2.969,17.13,0.227,True,7934.4,461.28,8395.68,795.8,8.21,89.02,20,91.8,18.0,15.0,102
7521,20240520,3,12171,316,2023/24,Tauranga,SunGold,21,MainPack,1344,1296,48,3.601,16.77,0.148,True,4838.4,182.22,5020.62,482.17,9.99,89.02,21,91.8,18.0,15.0,102
7522,20240527,3,12172,316,2023/24,Tauranga,SunGold,22,MainPack,1691,1627,64,3.792,16.92,0.181,True,6087.6,279.76,6367.36,605.32,9.27,89.02,20,91.8,18.0,15.0,102
7523,20240311,3,12177,317,2023/24,Tauranga,Green,11,KiwiStart,905,878,27,3.074,16.7,0.267,True,2307.75,222.7,2530.45,326.66,32.62,88.63,22,91.8,28.0,15.0,102
7524,20240318,3,12178,317,2023/24,Tauranga,Green,12,KiwiStart,807,780,27,3.442,17.28,0.396,True,2219.25,293.44,2512.69,290.2,24.97,88.63,20,91.8,28.0,15.0,102
7525,20240325,3,12179,317,2023/24,Tauranga,Green,13,KiwiStart,968,935,33,3.419,17.3,0.4,True,2662.0,355.3,3017.3,347.86,24.89,88.63,20,91.8,28.0,15.0,102
7526,20240401,3,12180,317,2023/24,Tauranga,Green,14,MainPack,950,914,36,3.822,18.02,0.56,True,2612.5,486.25,3098.75,340.05,21.4,88.46,20,91.8,32.0,15.0,102
7527,20240408,3,12181,317,2023/24,Tauranga,Green,15,MainPack,1131,1086,45,4.061,17.33,0.407,True,3110.25,419.9,3530.15,404.04,24.79,88.46,21,91.8,32.0,15.0,102
7528,20240415,3,12182,317,2023/24,Tauranga,Green,16,MainPack,738,718,20,2.825,17.97,0.549,True,2029.5,374.47,2403.97,267.13,21.51,88.46,20,91.8,32.0,15.0,102
7529,20240422,3,12183,317,2023/24,Tauranga,Green,17,MainPack,1081,1045,36,3.418,17.15,0.367,True,2972.75,364.34,3337.09,388.79,25.61,88.87,20,91.8,22.0,15.0,102
7530,20240429,3,12184,317,2023/24,Tauranga,Green,18,MainPack,886,850,36,4.102,17.62,0.471,True,2436.5,380.33,2816.83,316.24,23.39,88.87,19,91.8,22.0,15.0,102
7531,20240506,3,12185,317,2023/24,Tauranga,Green,19,MainPack,1058,1023,35,3.338,17.91,0.536,True,2909.5,520.91,3430.41,380.6,21.87,88.87,19,91.8,22.0,15.0,102
7532,20240513,3,12186,317,2023/24,Tauranga,Green,20,MainPack,649,626,23,3.641,16.7,0.267,True,1784.75,158.78,1943.53,232.9,27.84,89.02,21,91.8,18.0,15.0,102
7533,20240325,3,12195,318,2023/24,Tauranga,SunGold,13,KiwiStart,961,925,36,3.83,16.64,0.119,True,3459.6,104.57,3564.17,344.14,10.63,88.63,22,91.8,28.0,15.0,102
7534,20240401,3,12196,318,2023/24,Tauranga,SunGold,14,MainPack,963,926,37,3.907,17.32,0.269,True,3466.8,236.64,3703.44,344.51,7.33,88.46,21,91.8,32.0,15.0,102
7535,20240408,3,12197,318,2023/24,Tauranga,SunGold,15,MainPack,897,867,30,3.39,17.29,0.262,True,3229.2,215.8,3445.0,322.56,7.46,88.46,21,91.8,32.0,15.0,102
7536,20240415,3,12198,318,2023/24,Tauranga,SunGold,16,MainPack,619,597,22,3.681,16.88,0.172,True,2228.4,97.55,2325.95,222.11,9.46,88.46,22,91.8,32.0,15.0,102
7537,20240422,3,12199,318,2023/24,Tauranga,SunGold,17,MainPack,856,827,29,3.464,16.62,0.115,True,3081.6,90.35,3171.95,307.68,10.71,88.87,22,91.8,22.0,15.0,102
7538,20240429,3,12200,318,2023/24,Tauranga,SunGold,18,MainPack,808,777,31,3.895,16.43,0.073,True,2908.8,53.88,2962.68,289.08,11.65,88.87,23,91.8,22.0,15.0,102
7539,20240506,3,12201,318,2023/24,Tauranga,SunGold,19,MainPack,659,640,19,3.025,16.57,0.104,True,2372.4,63.23,2435.63,238.11,10.94,88.87,22,91.8,22.0,15.0,102
7540,20240513,3,12202,318,2023/24,Tauranga,SunGold,20,MainPack,626,607,19,3.053,16.42,0.071,True,2253.6,40.94,2294.54,225.83,11.68,89.02,23,91.8,18.0,15.0,102
7541,20240520,3,12203,318,2023/24,Tauranga,SunGold,21,MainPack,554,530,24,4.488,16.68,0.128,True,1994.4,64.45,2058.85,197.18,10.45,89.02,21,91.8,18.0,15.0,102
7542,20240527,3,12204,318,2023/24,Tauranga,SunGold,22,MainPack,806,779,27,3.361,16.2,0.022,True,2901.6,16.28,2917.88,289.82,12.77,89.02,25,91.8,18.0,15.0,102
7543,20240311,3,12209,319,2023/24,Tauranga,OrganicGreen,11,KiwiStart,1672,1630,42,2.514,16.94,0.32,True,5517.6,495.52,6013.12,606.43,13.34,88.63,21,91.8,28.0,15.0,102
7544,20240318,3,12210,319,2023/24,Tauranga,OrganicGreen,12,KiwiStart,2170,2101,69,3.214,17.3,0.4,True,7161.0,798.38,7959.38,781.67,11.62,88.63,20,91.8,28.0,15.0,102
7545,20240325,3,12211,319,2023/24,Tauranga,OrganicGreen,13,KiwiStart,1280,1237,43,3.36,17.54,0.453,True,4224.0,532.34,4756.34,460.22,10.46,88.63,20,91.8,28.0,15.0,102
7546,20240401,3,12212,319,2023/24,Tauranga,OrganicGreen,14,MainPack,1987,1909,78,3.973,17.18,0.373,True,6557.1,676.45,7233.55,710.23,12.28,88.46,21,91.8,32.0,15.0,102
7547,20240408,3,12213,319,2023/24,Tauranga,OrganicGreen,15,MainPack,1352,1310,42,3.159,17.55,0.456,True,4461.6,567.49,5029.09,487.38,10.37,88.46,21,91.8,32.0,15.0,102
7548,20240415,3,12214,319,2023/24,Tauranga,OrganicGreen,16,MainPack,1279,1237,42,3.329,17.13,0.362,True,4220.7,425.4,4646.1,460.22,12.47,88.46,21,91.8,32.0,15.0,102
7549,20240422,3,12215,319,2023/24,Tauranga,OrganicGreen,17,MainPack,2029,1964,65,3.253,17.12,0.36,True,6695.7,671.69,7367.39,730.7,12.5,88.87,20,91.8,22.0,15.0,102
7550,20240429,3,12216,319,2023/24,Tauranga,OrganicGreen,18,MainPack,1895,1824,71,3.797,16.66,0.258,True,6253.5,447.06,6700.56,678.61,14.8,88.87,22,91.8,22.0,15.0,102
7551,20240506,3,12217,319,2023/24,Tauranga,OrganicGreen,19,MainPack,1304,1258,46,3.583,16.78,0.284,True,4303.2,339.41,4642.61,468.03,14.21,88.87,21,91.8,22.0,15.0,102
7552,20240325,3,12227,320,2023/24,Tauranga,SunGold,13,KiwiStart,982,951,31,3.216,18.2,0.463,True,3535.2,418.3,3953.5,353.81,2.99,88.63,20,91.8,28.0,15.0,102
7553,20240401,3,12228,320,2023/24,Tauranga,SunGold,14,MainPack,1499,1440,59,3.958,17.63,0.337,True,5396.4,461.02,5857.42,535.74,5.84,88.46,20,91.8,32.0,15.0,102
7554,20240408,3,12229,320,2023/24,Tauranga,SunGold,15,MainPack,972,945,27,2.832,17.65,0.342,True,3499.2,307.03,3806.23,351.58,5.64,88.46,20,91.8,32.0,15.0,102
7555,20240415,3,12230,320,2023/24,Tauranga,SunGold,16,MainPack,1291,1248,43,3.35,18.38,0.503,True,4647.6,596.36,5243.96,464.31,2.12,88.46,20,91.8,32.0,15.0,102
7556,20240422,3,12231,320,2023/24,Tauranga,SunGold,17,MainPack,1627,1567,60,3.743,17.83,0.381,True,5857.2,567.18,6424.38,582.99,4.85,88.87,19,91.8,22.0,15.0,102
7557,20240429,3,12232,320,2023/24,Tauranga,SunGold,18,MainPack,1260,1214,46,3.655,17.92,0.401,True,4536.0,462.47,4998.47,451.66,4.41,88.87,19,91.8,22.0,15.0,102
7558,20240506,3,12233,320,2023/24,Tauranga,SunGold,19,MainPack,1466,1413,53,3.646,17.25,0.254,True,5277.6,340.96,5618.56,525.7,7.65,88.87,20,91.8,22.0,15.0,102
7559,20240513,3,12234,320,2023/24,Tauranga,SunGold,20,MainPack,1018,990,28,2.754,17.15,0.232,True,3664.8,218.2,3883.0,368.32,8.09,89.02,20,91.8,18.0,15.0,102
7560,20240520,3,12235,320,2023/24,Tauranga,SunGold,21,MainPack,1286,1248,38,3.01,17.39,0.284,True,4629.6,336.71,4966.31,464.31,6.94,89.02,19,91.8,18.0,15.0,102
7561,20240527,3,12236,320,2023/24,Tauranga,SunGold,22,MainPack,981,951,30,3.158,17.24,0.251,True,3531.6,226.77,3758.37,353.81,7.68,89.02,19,91.8,18.0,15.0,102
7562,20240325,3,12243,321,2023/24,Tauranga,SunGold,13,KiwiStart,1246,1199,47,3.804,16.35,0.055,True,4485.6,62.65,4548.25,446.08,12.04,88.63,24,91.8,28.0,15.0,102
7563,20240401,3,12244,321,2023/24,Tauranga,SunGold,14,MainPack,1490,1440,50,3.383,16.9,0.176,True,5364.0,240.77,5604.77,535.74,9.36,88.46,22,91.8,32.0,15.0,102
7564,20240408,3,12245,321,2023/24,Tauranga,SunGold,15,MainPack,894,867,27,3.057,15.74,0.0,False,3218.4,0.0,0.0,322.56,100.0,76.46,33,91.8,32.0,15.0,102
7565,20240415,3,12246,321,2023/24,Tauranga,SunGold,16,MainPack,1365,1311,54,4.003,17.16,0.234,True,4914.0,291.44,5205.44,487.75,8.11,88.46,21,91.8,32.0,15.0,102
7566,20240422,3,12247,321,2023/24,Tauranga,SunGold,17,MainPack,897,863,34,3.81,16.37,0.06,True,3229.2,49.19,3278.39,321.07,11.93,88.87,24,91.8,22.0,15.0,102
7567,20240429,3,12248,321,2023/24,Tauranga,SunGold,18,MainPack,1114,1076,38,3.414,16.12,0.004,True,4010.4,4.09,4014.49,400.32,13.16,88.87,26,91.8,22.0,15.0,102
7568,20240506,3,12249,321,2023/24,Tauranga,SunGold,19,MainPack,1269,1233,36,2.861,17.08,0.216,True,4568.4,253.01,4821.41,458.73,8.45,88.87,20,91.8,22.0,15.0,102
7569,20240513,3,12250,321,2023/24,Tauranga,SunGold,20,MainPack,1148,1104,44,3.872,16.1,0.0,True,4132.8,0.0,4132.8,410.74,13.25,89.02,26,91.8,18.0,15.0,102
7570,20240520,3,12251,321,2023/24,Tauranga,SunGold,21,MainPack,1179,1133,46,3.982,16.49,0.086,True,4244.4,92.57,4336.97,421.53,11.36,89.02,22,91.8,18.0,15.0,102
7571,20240527,3,12252,321,2023/24,Tauranga,SunGold,22,MainPack,1272,1238,34,2.716,15.98,0.0,False,4579.2,0.0,0.0,460.59,100.0,77.02,28,91.8,18.0,15.0,102
7572,20240325,3,12259,322,2023/24,Tauranga,SunGold,13,KiwiStart,2133,2064,69,3.256,17.41,0.289,True,7678.8,566.67,8245.47,767.9,6.85,88.63,20,91.8,28.0,15.0,102
