fruit_key,kpin,season,subzone,variety,growing_method,pack_week,reading_date,dm_pct,mts_threshold,mts_status,tzg_score,tzg_grade,pest_indicator,maturity_area,sample_size
18265,100251,2024/25,Katikati,SunGold,conventional,19,2025-05-05,15.22,16.1,FAIL,0.0,F,0,100251_19,90
18266,100251,2024/25,Katikati,SunGold,conventional,20,2025-05-12,16.6,16.1,PASS,0.11,D,0,100251_20,90
18267,100251,2024/25,Katikati,SunGold,conventional,21,2025-05-19,17.02,16.1,PASS,0.203,C,0,100251_21,90
18268,100251,2024/25,Katikati,SunGold,conventional,22,2025-05-26,16.06,16.1,FAIL,0.0,F,0,100251_22,90
18269,100251,2024/25,Katikati,SunGold,conventional,23,2025-06-02,16.64,16.1,PASS,0.119,D,0,100251_23,90
18270,100251,2024/25,Katikati,SunGold,conventional,24,2025-06-09,16.05,16.1,FAIL,0.0,F,0,100251_24,90
18271,100251,2024/25,Katikati,SunGold,conventional,25,2025-06-16,15.72,16.1,FAIL,0.0,F,0,100251_25,90
18272,100251,2024/25,Katikati,SunGold,conventional,26,2025-06-23,15.42,16.1,FAIL,0.0,F,0,100251_26,90
18273,100252,2024/25,Katikati,SunGold,conventional,11,2025-03-10,16.5,16.1,PASS,0.088,D,0,100252_11,90
18274,100252,2024/25,Katikati,SunGold,conventional,12,2025-03-17,17.37,16.1,PASS,0.28,C,0,100252_12,90
18275,100252,2024/25,Katikati,SunGold,conventional,13,2025-03-24,17.42,16.1,PASS,0.291,C,0,100252_13,90
18276,100252,2024/25,Katikati,SunGold,conventional,14,2025-03-31,16.95,16.1,PASS,0.187,D,0,100252_14,90
18277,100252,2024/25,Katikati,SunGold,conventional,15,2025-04-07,16.59,16.1,PASS,0.108,D,0,100252_15,90
18278,100252,2024/25,Katikati,SunGold,conventional,16,2025-04-14,16.96,16.1,PASS,0.19,D,0,100252_16,90
18279,100252,2024/25,Katikati,SunGold,conventional,17,2025-04-21,16.31,16.1,PASS,0.046,D,0,100252_17,90
18280,100252,2024/25,Katikati,SunGold,conventional,18,2025-04-28,16.66,16.1,PASS,0.123,D,0,100252_18,90
18281,100252,2024/25,Katikati,SunGold,conventional,19,2025-05-05,16.4,16.1,PASS,0.066,D,0,100252_19,90
18282,100252,2024/25,Katikati,SunGold,conventional,20,2025-05-12,16.11,16.1,PASS,0.002,D,0,100252_20,90
18283,100252,2024/25,Katikati,SunGold,conventional,21,2025-05-19,16.67,16.1,PASS,0.126,D,0,100252_21,90
18284,100252,2024/25,Katikati,SunGold,conventional,22,2025-05-26,15.28,16.1,FAIL,0.0,F,0,100252_22,90
18285,100252,2024/25,Katikati,SunGold,conventional,23,2025-06-02,15.99,16.1,FAIL,0.0,F,0,100252_23,90
18286,100252,2024/25,Katikati,SunGold,conventional,24,2025-06-09,16.76,16.1,PASS,0.146,D,0,100252_24,90
18287,100252,2024/25,Katikati,SunGold,conventional,25,2025-06-16,16.62,16.1,PASS,0.115,D,0,100252_25,90
18288,100252,2024/25,Katikati,SunGold,conventional,26,2025-06-23,16.07,16.1,FAIL,0.0,F,0,100252_26,90
18289,100253,2024/25,Katikati,SunGold,conventional,11,2025-03-10,16.19,16.1,PASS,0.02,D,0,100253_11,90
18290,100253,2024/25,Katikati,SunGold,conventional,12,2025-03-17,16.96,16.1,PASS,0.19,D,0,100253_12,90
18291,100253,2024/25,Katikati,SunGold,conventional,13,2025-03-24,16.49,16.1,PASS,0.086,D,0,100253_13,90
18292,100253,2024/25,Katikati,SunGold,conventional,14,2025-03-31,16.65,16.1,PASS,0.121,D,0,100253_14,90
18293,100253,2024/25,Katikati,SunGold,conventional,15,2025-04-07,16.67,16.1,PASS,0.126,D,0,100253_15,90
18294,100253,2024/25,Katikati,SunGold,conventional,16,2025-04-14,18.04,16.1,PASS,0.428,B,0,100253_16,90
18295,100253,2024/25,Katikati,SunGold,conventional,17,2025-04-21,15.55,16.1,FAIL,0.0,F,0,100253_17,90
18296,100253,2024/25,Katikati,SunGold,conventional,18,2025-04-28,17.27,16.1,PASS,0.258,C,0,100253_18,90
18297,100253,2024/25,Katikati,SunGold,conventional,19,2025-05-05,16.97,16.1,PASS,0.192,D,0,100253_19,90
18298,100253,2024/25,Katikati,SunGold,conventional,20,2025-05-12,15.11,16.1,FAIL,0.0,F,0,100253_20,90
18299,100253,2024/25,Katikati,SunGold,conventional,21,2025-05-19,16.02,16.1,FAIL,0.0,F,0,100253_21,90
18300,100253,2024/25,Katikati,SunGold,conventional,22,2025-05-26,15.66,16.1,FAIL,0.0,F,0,100253_22,90
18301,100253,2024/25,Katikati,SunGold,conventional,23,2025-06-02,16.61,16.1,PASS,0.112,D,0,100253_23,90
18302,100253,2024/25,Katikati,SunGold,conventional,24,2025-06-09,15.62,16.1,FAIL,0.0,F,0,100253_24,90
18303,100253,2024/25,Katikati,SunGold,conventional,25,2025-06-16,15.55,16.1,FAIL,0.0,F,0,100253_25,90
18304,100253,2024/25,Katikati,SunGold,conventional,26,2025-06-23,14.89,16.1,FAIL,0.0,F,0,100253_26,90
18305,100254,2024/25,Katikati,SunGold,conventional,11,2025-03-10,16.39,16.1,PASS,0.064,D,0,100254_11,90
18306,100254,2024/25,Katikati,SunGold,conventional,12,2025-03-17,16.9,16.1,PASS,0.176,D,0,100254_12,90
18307,100254,2024/25,Katikati,SunGold,conventional,13,2025-03-24,17.24,16.1,PASS,0.251,C,0,100254_13,90
18308,100254,2024/25,Katikati,SunGold,conventional,14,2025-03-31,16.6,16.1,PASS,0.11,D,0,100254_14,90
18309,100254,2024/25,Katikati,SunGold,conventional,15,2025-04-07,16.77,16.1,PASS,0.148,D,0,100254_15,90
18310,100254,2024/25,Katikati,SunGold,conventional,16,2025-04-14,15.67,16.1,FAIL,0.0,F,0,100254_16,90
18311,100254,2024/25,Katikati,SunGold,conventional,17,2025-04-21,15.73,16.1,FAIL,0.0,F,0,100254_17,90
18312,100254,2024/25,Katikati,SunGold,conventional,18,2025-04-28,16.99,16.1,PASS,0.196,D,0,100254_18,90
18313,100254,2024/25,Katikati,SunGold,conventional,19,2025-05-05,16.3,16.1,PASS,0.044,D,0,100254_19,90
18314,100254,2024/25,Katikati,SunGold,conventional,20,2025-05-12,16.51,16.1,PASS,0.09,D,0,100254_20,90
18315,100254,2024/25,Katikati,SunGold,conventional,21,2025-05-19,16.81,16.1,PASS,0.157,D,0,100254_21,90
18316,100254,2024/25,Katikati,SunGold,conventional,22,2025-05-26,15.59,16.1,FAIL,0.0,F,0,100254_22,90
18317,100254,2024/25,Katikati,SunGold,conventional,23,2025-06-02,15.89,16.1,FAIL,0.0,F,0,100254_23,90
18318,100254,2024/25,Katikati,SunGold,conventional,24,2025-06-09,15.9,16.1,FAIL,0.0,F,0,100254_24,90
18319,100254,2024/25,Katikati,SunGold,conventional,25,2025-06-16,15.49,16.1,FAIL,0.0,F,0,100254_25,90
18320,100254,2024/25,Katikati,SunGold,conventional,26,2025-06-23,16.26,16.1,PASS,0.035,D,0,100254_26,90
18321,100255,2024/25,Katikati,SunGold,conventional,11,2025-03-10,16.45,16.1,PASS,0.077,D,0,100255_11,90
18322,100255,2024/25,Katikati,SunGold,conventional,12,2025-03-17,16.51,16.1,PASS,0.09,D,0,100255_12,90
18323,100255,2024/25,Katikati,SunGold,conventional,13,2025-03-24,17.03,16.1,PASS,0.205,C,0,100255_13,90
18324,100255,2024/25,Katikati,SunGold,conventional,14,2025-03-31,17.41,16.1,PASS,0.289,C,0,100255_14,90
18325,100255,2024/25,Katikati,SunGold,conventional,15,2025-04-07,16.48,16.1,PASS,0.084,D,0,100255_15,90
18326,100255,2024/25,Katikati,SunGold,conventional,16,2025-04-14,16.48,16.1,PASS,0.084,D,0,100255_16,90
18327,100255,2024/25,Katikati,SunGold,conventional,17,2025-04-21,16.12,16.1,PASS,0.004,D,0,100255_17,90
18328,100255,2024/25,Katikati,SunGold,conventional,18,2025-04-28,15.79,16.1,FAIL,0.0,F,0,100255_18,90
18329,100255,2024/25,Katikati,SunGold,conventional,19,2025-05-05,16.24,16.1,PASS,0.031,D,0,100255_19,90
18330,100255,2024/25,Katikati,SunGold,conventional,20,2025-05-12,15.86,16.1,FAIL,0.0,F,0,100255_20,90
18331,100255,2024/25,Katikati,SunGold,conventional,21,2025-05-19,17.06,16.1,PASS,0.212,C,0,100255_21,90
18332,100255,2024/25,Katikati,SunGold,conventional,22,2025-05-26,15.68,16.1,FAIL,0.0,F,0,100255_22,90
18333,100255,2024/25,Katikati,SunGold,conventional,23,2025-06-02,16.11,16.1,PASS,0.002,D,0,100255_23,90
18334,100255,2024/25,Katikati,SunGold,conventional,24,2025-06-09,17.33,16.1,PASS,0.271,C,0,100255_24,90
18335,100255,2024/25,Katikati,SunGold,conventional,25,2025-06-16,15.37,16.1,FAIL,0.0,F,0,100255_25,90
18336,100255,2024/25,Katikati,SunGold,conventional,26,2025-06-23,15.81,16.1,FAIL,0.0,F,0,100255_26,90
18337,100256,2024/25,Katikati,SunGold,conventional,11,2025-03-10,17.62,16.1,PASS,0.335,C,0,100256_11,90
18338,100256,2024/25,Katikati,SunGold,conventional,12,2025-03-17,16.62,16.1,PASS,0.115,D,0,100256_12,90
18339,100256,2024/25,Katikati,SunGold,conventional,13,2025-03-24,16.53,16.1,PASS,0.095,D,0,100256_13,90
18340,100256,2024/25,Katikati,SunGold,conventional,14,2025-03-31,16.2,16.1,PASS,0.022,D,0,100256_14,90
18341,100256,2024/25,Katikati,SunGold,conventional,15,2025-04-07,15.14,16.1,FAIL,0.0,F,0,100256_15,90
18342,100256,2024/25,Katikati,SunGold,conventional,16,2025-04-14,15.94,16.1,FAIL,0.0,F,0,100256_16,90
18343,100256,2024/25,Katikati,SunGold,conventional,17,2025-04-21,17.14,16.1,PASS,0.229,C,0,100256_17,90
18344,100256,2024/25,Katikati,SunGold,conventional,18,2025-04-28,17.17,16.1,PASS,0.236,C,0,100256_18,90
18345,100256,2024/25,Katikati,SunGold,conventional,19,2025-05-05,15.39,16.1,FAIL,0.0,F,0,100256_19,90
18346,100256,2024/25,Katikati,SunGold,conventional,20,2025-05-12,16.22,16.1,PASS,0.026,D,0,100256_20,90
18347,100256,2024/25,Katikati,SunGold,conventional,21,2025-05-19,16.58,16.1,PASS,0.106,D,0,100256_21,90
18348,100256,2024/25,Katikati,SunGold,conventional,22,2025-05-26,16.01,16.1,FAIL,0.0,F,0,100256_22,90
18349,100256,2024/25,Katikati,SunGold,conventional,23,2025-06-02,15.21,16.1,FAIL,0.0,F,0,100256_23,90
18350,100256,2024/25,Katikati,SunGold,conventional,24,2025-06-09,16.09,16.1,FAIL,0.0,F,0,100256_24,90
18351,100256,2024/25,Katikati,SunGold,conventional,25,2025-06-16,16.13,16.1,PASS,0.007,D,0,100256_25,90
18352,100256,2024/25,Katikati,SunGold,conventional,26,2025-06-23,14.79,16.1,FAIL,0.0,F,0,100256_26,90
18353,100257,2024/25,Katikati,Green,conventional,11,2025-03-10,17.06,15.5,PASS,0.347,C,0,100257_11,90
18354,100257,2024/25,Katikati,Green,conventional,12,2025-03-17,16.76,15.5,PASS,0.28,C,0,100257_12,90
18355,100257,2024/25,Katikati,Green,conventional,13,2025-03-24,16.39,15.5,PASS,0.198,D,0,100257_13,90
18356,100257,2024/25,Katikati,Green,conventional,14,2025-03-31,16.76,15.5,PASS,0.28,C,0,100257_14,90
18357,100257,2024/25,Katikati,Green,conventional,15,2025-04-07,16.89,15.5,PASS,0.309,C,0,100257_15,90
18358,100257,2024/25,Katikati,Green,conventional,16,2025-04-14,17.72,15.5,PASS,0.493,B,0,100257_16,90
18359,100257,2024/25,Katikati,Green,conventional,17,2025-04-21,16.49,15.5,PASS,0.22,C,0,100257_17,90
18360,100257,2024/25,Katikati,Green,conventional,18,2025-04-28,15.34,15.5,FAIL,0.0,F,0,100257_18,90
18361,100257,2024/25,Katikati,Green,conventional,19,2025-05-05,15.1,15.5,FAIL,0.0,F,0,100257_19,90
18362,100257,2024/25,Katikati,Green,conventional,20,2025-05-12,16.19,15.5,PASS,0.153,D,0,100257_20,90
18363,100257,2024/25,Katikati,Green,conventional,21,2025-05-19,15.39,15.5,FAIL,0.0,F,0,100257_21,90
18364,100257,2024/25,Katikati,Green,conventional,22,2025-05-26,14.61,15.5,FAIL,0.0,F,0,100257_22,90
18365,100257,2024/25,Katikati,Green,conventional,23,2025-06-02,15.81,15.5,PASS,0.069,D,0,100257_23,90
18366,100257,2024/25,Katikati,Green,conventional,24,2025-06-09,14.88,15.5,FAIL,0.0,F,0,100257_24,90
18367,100257,2024/25,Katikati,Green,conventional,25,2025-06-16,15.59,15.5,PASS,0.02,D,0,100257_25,90
18368,100257,2024/25,Katikati,Green,conventional,26,2025-06-23,15.34,15.5,FAIL,0.0,F,0,100257_26,90
18369,100258,2024/25,Katikati,SunGold,conventional,11,2025-03-10,16.03,16.1,FAIL,0.0,F,0,100258_11,90
18370,100258,2024/25,Katikati,SunGold,conventional,12,2025-03-17,17.5,16.1,PASS,0.309,C,0,100258_12,90
18371,100258,2024/25,Katikati,SunGold,conventional,13,2025-03-24,16.11,16.1,PASS,0.002,D,0,100258_13,90
18372,100258,2024/25,Katikati,SunGold,conventional,14,2025-03-31,17.47,16.1,PASS,0.302,C,0,100258_14,90
18373,100258,2024/25,Katikati,SunGold,conventional,15,2025-04-07,15.41,16.1,FAIL,0.0,F,0,100258_15,90
18374,100258,2024/25,Katikati,SunGold,conventional,16,2025-04-14,16.95,16.1,PASS,0.187,D,0,100258_16,90
18375,100258,2024/25,Katikati,SunGold,conventional,17,2025-04-21,16.29,16.1,PASS,0.042,D,0,100258_17,90
18376,100258,2024/25,Katikati,SunGold,conventional,18,2025-04-28,16.38,16.1,PASS,0.062,D,0,100258_18,90
18377,100258,2024/25,Katikati,SunGold,conventional,19,2025-05-05,17.13,16.1,PASS,0.227,C,0,100258_19,90
18378,100258,2024/25,Katikati,SunGold,conventional,20,2025-05-12,15.21,16.1,FAIL,0.0,F,0,100258_20,90
18379,100258,2024/25,Katikati,SunGold,conventional,21,2025-05-19,16.13,16.1,PASS,0.007,D,0,100258_21,90
18380,100258,2024/25,Katikati,SunGold,conventional,22,2025-05-26,17.81,16.1,PASS,0.377,C,0,100258_22,90
18381,100258,2024/25,Katikati,SunGold,conventional,23,2025-06-02,14.02,16.1,FAIL,0.0,F,0,100258_23,90
18382,100258,2024/25,Katikati,SunGold,conventional,24,2025-06-09,15.56,16.1,FAIL,0.0,F,0,100258_24,90
18383,100258,2024/25,Katikati,SunGold,conventional,25,2025-06-16,15.11,16.1,FAIL,0.0,F,0,100258_25,90
18384,100258,2024/25,Katikati,SunGold,conventional,26,2025-06-23,16.34,16.1,PASS,0.053,D,0,100258_26,90
18385,100259,2024/25,Katikati,SunGold,conventional,11,2025-03-10,16.16,16.1,PASS,0.013,D,0,100259_11,90
18386,100259,2024/25,Katikati,SunGold,conventional,12,2025-03-17,17.02,16.1,PASS,0.203,C,0,100259_12,90
18387,100259,2024/25,Katikati,SunGold,conventional,13,2025-03-24,16.49,16.1,PASS,0.086,D,0,100259_13,90
18388,100259,2024/25,Katikati,SunGold,conventional,14,2025-03-31,16.91,16.1,PASS,0.179,D,0,100259_14,90
18389,100259,2024/25,Katikati,SunGold,conventional,15,2025-04-07,16.18,16.1,PASS,0.018,D,0,100259_15,90
18390,100259,2024/25,Katikati,SunGold,conventional,16,2025-04-14,15.92,16.1,FAIL,0.0,F,0,100259_16,90
18391,100259,2024/25,Katikati,SunGold,conventional,17,2025-04-21,16.36,16.1,PASS,0.057,D,0,100259_17,90
18392,100259,2024/25,Katikati,SunGold,conventional,18,2025-04-28,15.66,16.1,FAIL,0.0,F,0,100259_18,90
18393,100259,2024/25,Katikati,SunGold,conventional,19,2025-05-05,17.05,16.1,PASS,0.209,C,0,100259_19,90
18394,100259,2024/25,Katikati,SunGold,conventional,20,2025-05-12,15.62,16.1,FAIL,0.0,F,0,100259_20,90
18395,100259,2024/25,Katikati,SunGold,conventional,21,2025-05-19,16.0,16.1,FAIL,0.0,F,0,100259_21,90
18396,100259,2024/25,Katikati,SunGold,conventional,22,2025-05-26,15.99,16.1,FAIL,0.0,F,0,100259_22,90
18397,100259,2024/25,Katikati,SunGold,conventional,23,2025-06-02,16.89,16.1,PASS,0.174,D,0,100259_23,90
18398,100259,2024/25,Katikati,SunGold,conventional,24,2025-06-09,16.18,16.1,PASS,0.018,D,0,100259_24,90
18399,100259,2024/25,Katikati,SunGold,conventional,25,2025-06-16,16.38,16.1,PASS,0.062,D,0,100259_25,90
18400,100259,2024/25,Katikati,SunGold,conventional,26,2025-06-23,15.19,16.1,FAIL,0.0,F,0,100259_26,90
18401,100260,2024/25,Katikati,SunGold,conventional,11,2025-03-10,16.86,16.1,PASS,0.168,D,0,100260_11,90
18402,100260,2024/25,Katikati,SunGold,conventional,12,2025-03-17,17.04,16.1,PASS,0.207,C,0,100260_12,90
18403,100260,2024/25,Katikati,SunGold,conventional,13,2025-03-24,16.21,16.1,PASS,0.024,D,0,100260_13,90
18404,100260,2024/25,Katikati,SunGold,conventional,14,2025-03-31,15.52,16.1,FAIL,0.0,F,0,100260_14,90
18405,100260,2024/25,Katikati,SunGold,conventional,15,2025-04-07,16.78,16.1,PASS,0.15,D,0,100260_15,90
18406,100260,2024/25,Katikati,SunGold,conventional,16,2025-04-14,17.26,16.1,PASS,0.256,C,0,100260_16,90
18407,100260,2024/25,Katikati,SunGold,conventional,17,2025-04-21,16.06,16.1,FAIL,0.0,F,0,100260_17,90
18408,100260,2024/25,Katikati,SunGold,conventional,18,2025-04-28,16.83,16.1,PASS,0.161,D,0,100260_18,90
18409,100260,2024/25,Katikati,SunGold,conventional,19,2025-05-05,16.81,16.1,PASS,0.157,D,0,100260_19,90
18410,100260,2024/25,Katikati,SunGold,conventional,20,2025-05-12,16.23,16.1,PASS,0.029,D,0,100260_20,90
18411,100260,2024/25,Katikati,SunGold,conventional,21,2025-05-19,16.19,16.1,PASS,0.02,D,0,100260_21,90
18412,100260,2024/25,Katikati,SunGold,conventional,22,2025-05-26,16.55,16.1,PASS,0.099,D,0,100260_22,90
18413,100260,2024/25,Katikati,SunGold,conventional,23,2025-06-02,16.24,16.1,PASS,0.031,D,0,100260_23,90
18414,100260,2024/25,Katikati,SunGold,conventional,24,2025-06-09,16.37,16.1,PASS,0.06,D,0,100260_24,90
18415,100260,2024/25,Katikati,SunGold,conventional,25,2025-06-16,16.91,16.1,PASS,0.179,D,0,100260_25,90
18416,100260,2024/25,Katikati,SunGold,conventional,26,2025-06-23,16.62,16.1,PASS,0.115,D,0,100260_26,90
18417,100261,2024/25,Katikati,Green,conventional,11,2025-03-10,16.62,15.5,PASS,0.249,C,0,100261_11,90
18418,100261,2024/25,Katikati,Green,conventional,12,2025-03-17,17.35,15.5,PASS,0.411,B,0,100261_12,90
18419,100261,2024/25,Katikati,Green,conventional,13,2025-03-24,17.01,15.5,PASS,0.336,C,0,100261_13,90
18420,100261,2024/25,Katikati,Green,conventional,14,2025-03-31,17.08,15.5,PASS,0.351,C,0,100261_14,90
18421,100261,2024/25,Katikati,Green,conventional,15,2025-04-07,17.16,15.5,PASS,0.369,C,0,100261_15,90
18422,100261,2024/25,Katikati,Green,conventional,16,2025-04-14,16.4,15.5,PASS,0.2,C,0,100261_16,90
18423,100261,2024/25,Katikati,Green,conventional,17,2025-04-21,17.57,15.5,PASS,0.46,B,0,100261_17,90
18424,100261,2024/25,Katikati,Green,conventional,18,2025-04-28,17.05,15.5,PASS,0.344,C,0,100261_18,90
18425,100261,2024/25,Katikati,Green,conventional,19,2025-05-05,15.65,15.5,PASS,0.033,D,0,100261_19,90
18426,100261,2024/25,Katikati,Green,conventional,20,2025-05-12,15.75,15.5,PASS,0.056,D,0,100261_20,90
18427,100261,2024/25,Katikati,Green,conventional,21,2025-05-19,16.59,15.5,PASS,0.242,C,0,100261_21,90
18428,100261,2024/25,Katikati,Green,conventional,22,2025-05-26,16.23,15.5,PASS,0.162,D,0,100261_22,90
18429,100261,2024/25,Katikati,Green,conventional,23,2025-06-02,16.64,15.5,PASS,0.253,C,0,100261_23,90
18430,100261,2024/25,Katikati,Green,conventional,24,2025-06-09,15.98,15.5,PASS,0.107,D,0,100261_24,90
18431,100261,2024/25,Katikati,Green,conventional,25,2025-06-16,15.5,15.5,PASS,0.0,D,0,100261_25,90
18432,100261,2024/25,Katikati,Green,conventional,26,2025-06-23,16.61,15.5,PASS,0.247,C,0,100261_26,90
18433,100262,2024/25,Katikati,Green,conventional,11,2025-03-10,16.78,15.5,PASS,0.284,C,0,100262_11,90
18434,100262,2024/25,Katikati,Green,conventional,12,2025-03-17,17.4,15.5,PASS,0.422,B,0,100262_12,90
18435,100262,2024/25,Katikati,Green,conventional,13,2025-03-24,16.53,15.5,PASS,0.229,C,0,100262_13,90
18436,100262,2024/25,Katikati,Green,conventional,14,2025-03-31,17.44,15.5,PASS,0.431,B,0,100262_14,90
18437,100262,2024/25,Katikati,Green,conventional,15,2025-04-07,16.92,15.5,PASS,0.316,C,0,100262_15,90
18438,100262,2024/25,Katikati,Green,conventional,16,2025-04-14,16.96,15.5,PASS,0.324,C,0,100262_16,90
18439,100262,2024/25,Katikati,Green,conventional,17,2025-04-21,15.59,15.5,PASS,0.02,D,0,100262_17,90
18440,100262,2024/25,Katikati,Green,conventional,18,2025-04-28,16.13,15.5,PASS,0.14,D,0,100262_18,90
18441,100262,2024/25,Katikati,Green,conventional,19,2025-05-05,15.75,15.5,PASS,0.056,D,0,100262_19,90
18442,100262,2024/25,Katikati,Green,conventional,20,2025-05-12,16.24,15.5,PASS,0.164,D,0,100262_20,90
18443,100262,2024/25,Katikati,Green,conventional,21,2025-05-19,15.03,15.5,FAIL,0.0,F,0,100262_21,90
18444,100262,2024/25,Katikati,Green,conventional,22,2025-05-26,16.0,15.5,PASS,0.111,D,0,100262_22,90
18445,100262,2024/25,Katikati,Green,conventional,23,2025-06-02,16.65,15.5,PASS,0.256,C,0,100262_23,90
18446,100262,2024/25,Katikati,Green,conventional,24,2025-06-09,16.51,15.5,PASS,0.224,C,0,100262_24,90
18447,100262,2024/25,Katikati,Green,conventional,25,2025-06-16,15.75,15.5,PASS,0.056,D,0,100262_25,90
18448,100262,2024/25,Katikati,Green,conventional,26,2025-06-23,15.5,15.5,PASS,0.0,D,0,100262_26,90
18449,100263,2024/25,Katikati,Green,conventional,11,2025-03-10,16.72,15.5,PASS,0.271,C,0,100263_11,90
18450,100263,2024/25,Katikati,Green,conventional,12,2025-03-17,16.61,15.5,PASS,0.247,C,0,100263_12,90
18451,100263,2024/25,Katikati,Green,conventional,13,2025-03-24,16.46,15.5,PASS,0.213,C,0,100263_13,90
18452,100263,2024/25,Katikati,Green,conventional,14,2025-03-31,17.24,15.5,PASS,0.387,C,0,100263_14,90
18453,100263,2024/25,Katikati,Green,conventional,15,2025-04-07,17.53,15.5,PASS,0.451,B,0,100263_15,90
18454,100263,2024/25,Katikati,Green,conventional,16,2025-04-14,16.29,15.5,PASS,0.176,D,0,100263_16,90
18455,100263,2024/25,Katikati,Green,conventional,17,2025-04-21,16.46,15.5,PASS,0.213,C,0,100263_17,90
18456,100263,2024/25,Katikati,Green,conventional,18,2025-04-28,17.23,15.5,PASS,0.384,C,0,100263_18,90
18457,100263,2024/25,Katikati,Green,conventional,19,2025-05-05,16.17,15.5,PASS,0.149,D,0,100263_19,90
18458,100263,2024/25,Katikati,Green,conventional,20,2025-05-12,15.71,15.5,PASS,0.047,D,0,100263_20,90
18459,100263,2024/25,Katikati,Green,conventional,21,2025-05-19,16.23,15.5,PASS,0.162,D,0,100263_21,90
18460,100263,2024/25,Katikati,Green,conventional,22,2025-05-26,16.73,15.5,PASS,0.273,C,0,100263_22,90
18461,100263,2024/25,Katikati,Green,conventional,23,2025-06-02,15.72,15.5,PASS,0.049,D,0,100263_23,90
18462,100263,2024/25,Katikati,Green,conventional,24,2025-06-09,14.53,15.5,FAIL,0.0,F,0,100263_24,90
18463,100263,2024/25,Katikati,Green,conventional,25,2025-06-16,15.7,15.5,PASS,0.044,D,0,100263_25,90
18464,100263,2024/25,Katikati,Green,conventional,26,2025-06-23,16.31,15.5,PASS,0.18,D,0,100263_26,90
18465,100264,2024/25,Katikati,SunGold,conventional,11,2025-03-10,16.36,16.1,PASS,0.057,D,1,100264_11,90
18466,100264,2024/25,Katikati,SunGold,conventional,12,2025-03-17,16.98,16.1,PASS,0.194,D,1,100264_12,90
18467,100264,2024/25,Katikati,SunGold,conventional,13,2025-03-24,16.03,16.1,FAIL,0.0,F,1,100264_13,90
18468,100264,2024/25,Katikati,SunGold,conventional,14,2025-03-31,16.68,16.1,PASS,0.128,D,1,100264_14,90
18469,100264,2024/25,Katikati,SunGold,conventional,15,2025-04-07,16.66,16.1,PASS,0.123,D,1,100264_15,90
18470,100264,2024/25,Katikati,SunGold,conventional,16,2025-04-14,16.38,16.1,PASS,0.062,D,1,100264_16,90
18471,100264,2024/25,Katikati,SunGold,conventional,17,2025-04-21,15.61,16.1,FAIL,0.0,F,1,100264_17,90
18472,100264,2024/25,Katikati,SunGold,conventional,18,2025-04-28,16.47,16.1,PASS,0.082,D,1,100264_18,90
18473,100264,2024/25,Katikati,SunGold,conventional,19,2025-05-05,15.95,16.1,FAIL,0.0,F,1,100264_19,90
18474,100264,2024/25,Katikati,SunGold,conventional,20,2025-05-12,16.33,16.1,PASS,0.051,D,1,100264_20,90
