season,kpin,subzone,variety,pack_week,event_date,trays_lost,loss_pct,primary_cause,ccp_triggered,market_block_risk,dm_at_event,mts_pass,financial_impact_nzd
2024/25,100169,Te Puke,Green,18,2025-04-28,39,3.86,COOLSTORE_CCP5,True,False,16.76,True,124.8
2024/25,100169,Te Puke,Green,19,2025-05-05,41,2.937,MECHANICAL,False,False,16.44,True,131.2
2024/25,100169,Te Puke,Green,20,2025-05-12,55,3.853,COOLSTORE_CCP5,True,False,16.05,True,176.0
2024/25,100170,Te Puke,SunGold,13,2025-03-24,90,3.628,MTS_BREACH,False,False,15.81,False,8960.4
2024/25,100170,Te Puke,SunGold,14,2025-03-31,63,4.188,PEST_CCP2,True,False,17.34,True,201.6
2024/25,100170,Te Puke,SunGold,15,2025-04-07,88,4.366,PEST_CCP2,True,False,16.38,True,281.6
2024/25,100170,Te Puke,SunGold,16,2025-04-14,66,2.811,MECHANICAL,False,False,17.18,True,211.2
2024/25,100170,Te Puke,SunGold,17,2025-04-21,74,4.519,MTS_BREACH,False,False,14.96,False,5907.6
2024/25,100170,Te Puke,SunGold,18,2025-04-28,85,3.468,MTS_BREACH,False,False,15.73,False,8899.2
2024/25,100170,Te Puke,SunGold,19,2025-05-05,63,3.842,MTS_BREACH,False,False,15.92,False,5943.6
2024/25,100170,Te Puke,SunGold,20,2025-05-12,65,2.947,MTS_BREACH,False,False,15.71,False,7995.6
2024/25,100170,Te Puke,SunGold,21,2025-05-19,81,3.789,MTS_BREACH,False,False,15.56,False,7707.6
2024/25,100170,Te Puke,SunGold,22,2025-05-26,74,3.231,MTS_BREACH,False,False,16.03,False,8258.4
2024/25,100171,Te Puke,SunGold,13,2025-03-24,31,3.041,MECHANICAL,False,False,16.2,True,99.2
2024/25,100171,Te Puke,SunGold,14,2025-03-31,35,3.358,MTS_BREACH,False,False,15.72,False,3787.2
2024/25,100171,Te Puke,SunGold,15,2025-04-07,37,3.974,MTS_BREACH,False,False,15.03,False,3430.8
2024/25,100171,Te Puke,SunGold,16,2025-04-14,40,3.665,PEST_CCP2,True,False,16.19,True,128.0
2024/25,100171,Te Puke,SunGold,17,2025-04-21,46,6.689,MTS_BREACH,False,False,14.3,False,2505.6
2024/25,100171,Te Puke,SunGold,18,2025-04-28,21,2.742,MTS_BREACH,False,False,15.8,False,2833.2
2024/25,100171,Te Puke,SunGold,19,2025-05-05,62,6.329,MTS_BREACH,False,False,14.32,False,3556.8
2024/25,100171,Te Puke,SunGold,20,2025-05-12,28,2.632,MTS_BREACH,False,False,15.6,False,3891.6
2024/25,100171,Te Puke,SunGold,21,2025-05-19,31,3.362,MTS_BREACH,False,False,15.62,False,3391.2
2024/25,100171,Te Puke,SunGold,22,2025-05-26,61,6.339,MTS_BREACH,False,False,14.37,False,3495.6
2024/25,100172,Te Puke,SunGold,13,2025-03-24,77,3.371,MECHANICAL,False,False,16.99,True,246.4
2024/25,100172,Te Puke,SunGold,14,2025-03-31,67,3.204,PEST_CCP2,True,False,16.45,True,214.4
2024/25,100172,Te Puke,SunGold,15,2025-04-07,87,4.099,MTS_BREACH,False,False,15.6,False,7722.0
2024/25,100172,Te Puke,SunGold,16,2025-04-14,47,2.362,PEST_CCP2,True,False,16.8,True,150.4
2024/25,100172,Te Puke,SunGold,17,2025-04-21,52,2.922,COOLSTORE_CCP5,True,False,16.14,True,166.4
2024/25,100172,Te Puke,SunGold,18,2025-04-28,53,3.918,MECHANICAL,False,False,16.4,True,169.6
2024/25,100172,Te Puke,SunGold,19,2025-05-05,58,2.891,WEATHER,False,False,16.41,True,185.6
2024/25,100172,Te Puke,SunGold,20,2025-05-12,57,3.36,MTS_BREACH,False,False,15.76,False,6134.4
2024/25,100172,Te Puke,SunGold,21,2025-05-19,134,6.217,MTS_BREACH,False,False,14.49,False,7815.6
2024/25,100172,Te Puke,SunGold,22,2025-05-26,71,3.392,MTS_BREACH,False,False,15.88,False,7628.4
2024/25,100173,Te Puke,Green,11,2025-03-10,46,2.979,WEATHER,False,False,16.6,True,147.2
2024/25,100173,Te Puke,Green,12,2025-03-17,57,3.732,WEATHER,False,False,16.6,True,182.4
2024/25,100173,Te Puke,Green,13,2025-03-24,64,3.64,PEST_CCP2,True,False,15.64,True,204.8
2024/25,100173,Te Puke,Green,14,2025-03-31,60,2.892,MECHANICAL,False,False,16.11,True,192.0
2024/25,100173,Te Puke,Green,15,2025-04-07,87,4.412,MTS_BREACH,False,False,15.41,False,5467.0
2024/25,100173,Te Puke,Green,16,2025-04-14,57,3.186,COOLSTORE_CCP5,True,False,17.35,True,182.4
2024/25,100173,Te Puke,Green,17,2025-04-21,65,3.091,MECHANICAL,False,False,16.39,True,208.0
2024/25,100173,Te Puke,Green,18,2025-04-28,56,2.992,MECHANICAL,False,False,16.57,True,179.2
2024/25,100173,Te Puke,Green,19,2025-05-05,90,4.245,MECHANICAL,False,False,16.86,True,288.0
2024/25,100173,Te Puke,Green,20,2025-05-12,49,3.132,MECHANICAL,False,False,17.95,True,156.8
2024/25,100174,Te Puke,SunGold,13,2025-03-24,23,2.039,MECHANICAL,False,False,17.02,True,73.6
2024/25,100174,Te Puke,SunGold,14,2025-03-31,44,3.053,MECHANICAL,False,False,16.33,True,140.8
2024/25,100174,Te Puke,SunGold,15,2025-04-07,56,3.131,COOLSTORE_CCP5,True,False,16.2,True,179.2
2024/25,100174,Te Puke,SunGold,16,2025-04-14,42,3.714,PEST_CCP3,True,True,18.0,True,134.4
2024/25,100174,Te Puke,SunGold,17,2025-04-21,66,3.493,PEST_CCP3,True,True,16.11,True,211.2
2024/25,100174,Te Puke,SunGold,18,2025-04-28,33,2.961,LOADOUT_CCP6,True,False,17.38,True,105.6
2024/25,100174,Te Puke,SunGold,19,2025-05-05,74,4.818,MTS_BREACH,False,False,14.62,False,5562.0
2024/25,100174,Te Puke,SunGold,20,2025-05-12,32,3.107,MECHANICAL,False,False,17.14,True,102.4
2024/25,100174,Te Puke,SunGold,21,2025-05-19,34,2.869,MTS_BREACH,False,False,16.04,False,4366.8
2024/25,100174,Te Puke,SunGold,22,2025-05-26,77,4.472,MTS_BREACH,False,False,16.08,False,6213.6
2024/25,100175,Te Puke,SunGold,13,2025-03-24,69,2.802,PEST_CCP3,True,True,16.42,True,220.8
2024/25,100175,Te Puke,SunGold,14,2025-03-31,99,3.853,OTHER,False,False,18.23,True,316.8
2024/25,100175,Te Puke,SunGold,15,2025-04-07,75,2.871,MECHANICAL,False,False,16.73,True,240.0
2024/25,100175,Te Puke,SunGold,16,2025-04-14,104,3.71,MECHANICAL,False,False,16.7,True,332.8
2024/25,100175,Te Puke,SunGold,17,2025-04-21,94,3.379,PEST_CCP2,True,False,16.22,True,300.8
2024/25,100175,Te Puke,SunGold,18,2025-04-28,81,3.585,MTS_BREACH,False,False,15.51,False,8200.8
2024/25,100175,Te Puke,SunGold,19,2025-05-05,114,4.365,WEATHER,False,False,16.22,True,364.8
2024/25,100175,Te Puke,SunGold,20,2025-05-12,85,3.308,MECHANICAL,False,False,16.99,True,272.0
2024/25,100175,Te Puke,SunGold,21,2025-05-19,95,4.262,MTS_BREACH,False,False,15.02,False,8092.8
2024/25,100175,Te Puke,SunGold,22,2025-05-26,113,4.058,MTS_BREACH,False,False,15.35,False,10098.0
2024/25,100176,Te Puke,Green,11,2025-03-10,29,3.141,MECHANICAL,False,False,16.36,True,92.8
2024/25,100176,Te Puke,Green,12,2025-03-17,25,3.664,WEATHER,False,False,17.15,True,80.0
2024/25,100176,Te Puke,Green,13,2025-03-24,31,3.799,COOLSTORE_CCP5,True,False,16.26,True,99.2
2024/25,100176,Te Puke,Green,14,2025-03-31,30,3.28,PEST_CCP2,True,False,16.63,True,96.0
2024/25,100176,Te Puke,Green,15,2025-04-07,24,2.403,PEST_CCP2,True,False,15.97,True,76.8
2024/25,100176,Te Puke,Green,16,2025-04-14,31,4.497,MECHANICAL,False,False,15.91,True,99.2
2024/25,100176,Te Puke,Green,17,2025-04-21,19,2.855,PEST_CCP2,True,False,16.12,True,60.8
2024/25,100176,Te Puke,Green,18,2025-04-28,39,4.818,MTS_BREACH,False,False,14.86,False,2266.0
2024/25,100176,Te Puke,Green,19,2025-05-05,36,5.182,MTS_BREACH,False,False,14.78,False,1911.25
2024/25,100176,Te Puke,Green,20,2025-05-12,28,3.159,COOLSTORE_CCP5,True,False,16.31,True,89.6
2024/25,100177,Te Puke,Green,11,2025-03-10,23,3.028,COOLSTORE_CCP5,True,False,15.76,True,73.6
2024/25,100177,Te Puke,Green,12,2025-03-17,33,3.177,WEATHER,False,False,17.46,True,105.6
2024/25,100177,Te Puke,Green,13,2025-03-24,48,4.233,MECHANICAL,False,False,15.55,True,153.6
2024/25,100177,Te Puke,Green,14,2025-03-31,30,3.737,PEST_CCP2,True,False,15.76,True,96.0
2024/25,100177,Te Puke,Green,15,2025-04-07,45,5.497,MTS_BREACH,False,False,14.49,False,2268.75
2024/25,100177,Te Puke,Green,16,2025-04-14,41,3.669,MECHANICAL,False,False,16.62,True,131.2
2024/25,100177,Te Puke,Green,17,2025-04-21,33,3.373,MTS_BREACH,False,False,15.47,False,2714.25
2024/25,100177,Te Puke,Green,18,2025-04-28,34,3.207,WEATHER,False,False,17.52,True,108.8
2024/25,100177,Te Puke,Green,19,2025-05-05,33,3.464,MECHANICAL,False,False,16.54,True,105.6
2024/25,100177,Te Puke,Green,20,2025-05-12,35,3.259,MTS_BREACH,False,False,15.29,False,3027.75
2024/25,100178,Te Puke,SunGold,13,2025-03-24,16,3.209,PEST_CCP2,True,False,16.34,True,51.2
2024/25,100178,Te Puke,SunGold,14,2025-03-31,18,2.963,MECHANICAL,False,False,16.5,True,57.6
2024/25,100178,Te Puke,SunGold,15,2025-04-07,21,3.439,PEST_CCP2,True,False,18.6,True,67.2
2024/25,100178,Te Puke,SunGold,16,2025-04-14,23,3.275,MTS_BREACH,False,False,15.99,False,2624.4
2024/25,100178,Te Puke,SunGold,17,2025-04-21,20,2.916,WEATHER,False,False,16.58,True,64.0
2024/25,100178,Te Puke,SunGold,18,2025-04-28,24,2.97,MTS_BREACH,False,False,16.03,False,2998.8
2024/25,100178,Te Puke,SunGold,19,2025-05-05,25,3.267,MTS_BREACH,False,False,15.77,False,2862.0
2024/25,100178,Te Puke,SunGold,20,2025-05-12,29,3.651,WEATHER,False,False,17.0,True,92.8
2024/25,100178,Te Puke,SunGold,21,2025-05-19,17,3.598,WEATHER,False,False,16.74,True,54.4
2024/25,100178,Te Puke,SunGold,22,2025-05-26,32,5.074,MTS_BREACH,False,False,14.98,False,2314.8
2024/25,100179,Te Puke,SunGold,13,2025-03-24,21,3.223,PEST_CCP2,True,False,17.7,True,67.2
2024/25,100179,Te Puke,SunGold,14,2025-03-31,19,3.476,COOLSTORE_CCP5,True,False,16.1,True,60.8
2024/25,100179,Te Puke,SunGold,15,2025-04-07,16,2.81,PEST_CCP3,True,True,17.14,True,51.2
2024/25,100179,Te Puke,SunGold,16,2025-04-14,20,3.827,COOLSTORE_CCP5,True,False,17.52,True,64.0
2024/25,100179,Te Puke,SunGold,17,2025-04-21,22,3.447,MECHANICAL,False,False,16.29,True,70.4
2024/25,100179,Te Puke,SunGold,18,2025-04-28,20,3.452,MECHANICAL,False,False,16.1,True,64.0
2024/25,100179,Te Puke,SunGold,19,2025-05-05,20,3.838,MTS_BREACH,False,False,16.08,False,1893.6
2024/25,100179,Te Puke,SunGold,20,2025-05-12,22,3.853,PEST_CCP2,True,False,16.59,True,70.4
2024/25,100179,Te Puke,SunGold,21,2025-05-19,21,3.053,MTS_BREACH,False,False,15.3,False,2523.6
2024/25,100179,Te Puke,SunGold,22,2025-05-26,14,3.18,MECHANICAL,False,False,17.13,True,44.8
2024/25,100180,Katikati,SweetGreen,12,2025-03-17,33,2.603,PEST_CCP3,True,True,16.59,True,105.6
2024/25,100180,Katikati,SweetGreen,13,2025-03-24,51,3.433,PEST_CCP2,True,False,17.07,True,163.2
2024/25,100180,Katikati,SweetGreen,14,2025-03-31,47,3.243,OTHER,False,False,16.38,True,150.4
2024/25,100180,Katikati,SweetGreen,15,2025-04-07,49,3.324,PEST_CCP2,True,False,15.87,True,156.8
2024/25,100180,Katikati,SweetGreen,16,2025-04-14,51,3.446,MECHANICAL,False,False,16.93,True,163.2
2024/25,100180,Katikati,SweetGreen,17,2025-04-21,36,2.842,MECHANICAL,False,False,17.96,True,115.2
2024/25,100180,Katikati,SweetGreen,18,2025-04-28,49,3.123,MECHANICAL,False,False,15.52,True,156.8
2024/25,100180,Katikati,SweetGreen,19,2025-05-05,52,5.514,MTS_BREACH,False,False,14.37,False,2814.3
2024/25,100180,Katikati,SweetGreen,20,2025-05-12,32,3.059,MECHANICAL,False,False,15.67,True,102.4
2024/25,100180,Katikati,SweetGreen,21,2025-05-19,34,2.941,MECHANICAL,False,False,17.13,True,108.8
2024/25,100181,Katikati,RubyRed,15,2025-04-07,10,3.879,MTS_BREACH,False,False,16.65,False,1433.1
2024/25,100181,Katikati,RubyRed,16,2025-04-14,9,3.427,MTS_BREACH,False,False,17.0,False,1346.4
2024/25,100181,Katikati,RubyRed,17,2025-04-21,6,2.429,MTS_BREACH,False,False,16.73,False,1290.3
2024/25,100181,Katikati,RubyRed,18,2025-04-28,15,3.822,MTS_BREACH,False,False,15.92,False,2034.9
2024/25,100181,Katikati,RubyRed,19,2025-05-05,11,4.4,MTS_BREACH,False,False,17.01,False,1382.1
2024/25,100181,Katikati,RubyRed,20,2025-05-12,12,3.556,MTS_BREACH,False,False,16.5,False,1774.8
2024/25,100181,Katikati,RubyRed,21,2025-05-19,6,2.955,MTS_BREACH,False,False,15.63,False,1157.7
2024/25,100181,Katikati,RubyRed,22,2025-05-26,10,2.62,MTS_BREACH,False,False,15.91,False,1958.4
2024/25,100181,Katikati,RubyRed,23,2025-06-02,8,2.82,MTS_BREACH,False,False,16.8,False,1616.7
2024/25,100182,Katikati,SunGold,13,2025-03-24,17,3.744,PEST_CCP2,True,False,18.13,True,54.4
2024/25,100182,Katikati,SunGold,14,2025-03-31,11,2.973,PEST_CCP2,True,False,17.46,True,35.2
2024/25,100182,Katikati,SunGold,15,2025-04-07,16,3.587,MECHANICAL,False,False,17.48,True,51.2
2024/25,100182,Katikati,SunGold,16,2025-04-14,13,3.852,MECHANICAL,False,False,17.39,True,41.6
2024/25,100182,Katikati,SunGold,17,2025-04-21,10,3.517,MECHANICAL,False,False,17.33,True,32.0
2024/25,100182,Katikati,SunGold,18,2025-04-28,11,3.084,MECHANICAL,False,False,18.01,True,35.2
2024/25,100182,Katikati,SunGold,19,2025-05-05,11,3.075,COOLSTORE_CCP5,True,False,17.56,True,35.2
2024/25,100182,Katikati,SunGold,20,2025-05-12,17,3.936,OTHER,False,False,16.69,True,54.4
2024/25,100182,Katikati,SunGold,21,2025-05-19,14,2.871,MECHANICAL,False,False,16.37,True,44.8
2024/25,100182,Katikati,SunGold,22,2025-05-26,10,3.219,MTS_BREACH,False,False,15.7,False,1180.8
2024/25,100183,Katikati,SunGold,13,2025-03-24,37,3.757,COOLSTORE_CCP5,True,False,17.36,True,118.4
2024/25,100183,Katikati,SunGold,14,2025-03-31,30,2.759,MECHANICAL,False,False,17.91,True,96.0
2024/25,100183,Katikati,SunGold,15,2025-04-07,42,3.459,MECHANICAL,False,False,16.45,True,134.4
2024/25,100183,Katikati,SunGold,16,2025-04-14,52,3.98,MECHANICAL,False,False,17.45,True,166.4
2024/25,100183,Katikati,SunGold,17,2025-04-21,42,3.051,COOLSTORE_CCP5,True,False,17.19,True,134.4
2024/25,100183,Katikati,SunGold,18,2025-04-28,34,3.67,LOADOUT_CCP6,True,False,16.34,True,108.8
2024/25,100183,Katikati,SunGold,19,2025-05-05,49,4.193,MECHANICAL,False,False,16.22,True,156.8
2024/25,100183,Katikati,SunGold,20,2025-05-12,33,2.911,PEST_CCP2,True,False,16.6,True,105.6
2024/25,100183,Katikati,SunGold,21,2025-05-19,22,2.5,PEST_CCP2,True,False,16.62,True,70.4
2024/25,100183,Katikati,SunGold,22,2025-05-26,35,3.659,MTS_BREACH,False,False,15.64,False,3492.0
2024/25,100184,Katikati,SunGold,13,2025-03-24,59,3.152,MECHANICAL,False,False,16.47,True,188.8
2024/25,100184,Katikati,SunGold,14,2025-03-31,106,4.046,MECHANICAL,False,False,16.26,True,339.2
2024/25,100184,Katikati,SunGold,15,2025-04-07,80,3.299,MTS_BREACH,False,False,16.0,False,8762.4
2024/25,100184,Katikati,SunGold,16,2025-04-14,50,2.995,COOLSTORE_CCP5,True,False,17.13,True,160.0
2024/25,100184,Katikati,SunGold,17,2025-04-21,100,4.791,WEATHER,False,False,16.25,True,320.0
2024/25,100184,Katikati,SunGold,18,2025-04-28,86,3.887,MECHANICAL,False,False,16.85,True,275.2
2024/25,100184,Katikati,SunGold,19,2025-05-05,44,2.889,COOLSTORE_CCP5,True,False,16.17,True,140.8
2024/25,100184,Katikati,SunGold,20,2025-05-12,95,3.728,MECHANICAL,False,False,16.15,True,304.0
2024/25,100184,Katikati,SunGold,21,2025-05-19,104,4.229,MECHANICAL,False,False,16.66,True,332.8
2024/25,100184,Katikati,SunGold,22,2025-05-26,51,3.159,MTS_BREACH,False,False,15.42,False,5900.4
2024/25,100185,Katikati,SunGold,13,2025-03-24,38,4.724,PEST_CCP2,True,False,16.65,True,121.6
2024/25,100185,Katikati,SunGold,14,2025-03-31,21,3.028,PEST_CCP2,True,False,17.55,True,67.2
2024/25,100185,Katikati,SunGold,15,2025-04-07,27,2.945,COOLSTORE_CCP5,True,False,16.79,True,86.4
2024/25,100185,Katikati,SunGold,16,2025-04-14,26,3.585,PEST_CCP2,True,False,17.44,True,83.2
2024/25,100185,Katikati,SunGold,17,2025-04-21,30,3.853,MTS_BREACH,False,False,15.48,False,2826.0
2024/25,100185,Katikati,SunGold,18,2025-04-28,23,2.883,COOLSTORE_CCP5,True,False,16.2,True,73.6
2024/25,100185,Katikati,SunGold,19,2025-05-05,28,3.019,MTS_BREACH,False,False,15.63,False,3340.8
2024/25,100185,Katikati,SunGold,20,2025-05-12,24,3.701,WEATHER,False,False,16.45,True,76.8
2024/25,100185,Katikati,SunGold,21,2025-05-19,23,2.787,COOLSTORE_CCP5,True,False,16.81,True,73.6
2024/25,100185,Katikati,SunGold,22,2025-05-26,19,3.162,WEATHER,False,False,16.23,True,60.8
2024/25,100186,Katikati,Green,11,2025-03-10,32,2.912,MECHANICAL,False,False,16.71,True,102.4
2024/25,100186,Katikati,Green,12,2025-03-17,62,4.376,PEST_CCP2,True,False,16.37,True,198.4
2024/25,100186,Katikati,Green,13,2025-03-24,24,2.727,MECHANICAL,False,False,17.0,True,76.8
2024/25,100186,Katikati,Green,14,2025-03-31,35,2.861,MECHANICAL,False,False,15.85,True,112.0
2024/25,100186,Katikati,Green,15,2025-04-07,29,3.281,PEST_CCP2,True,False,17.16,True,92.8
2024/25,100186,Katikati,Green,16,2025-04-14,40,3.027,MECHANICAL,False,False,16.64,True,128.0
2024/25,100186,Katikati,Green,17,2025-04-21,45,3.162,MECHANICAL,False,False,16.79,True,144.0
2024/25,100186,Katikati,Green,18,2025-04-28,36,3.355,MTS_BREACH,False,False,15.43,False,3005.75
2024/25,100186,Katikati,Green,19,2025-05-05,58,4.375,LOADOUT_CCP6,True,False,17.04,True,185.6
2024/25,100186,Katikati,Green,20,2025-05-12,39,3.366,WEATHER,False,False,15.65,True,124.8
2024/25,100187,Katikati,SunGold,13,2025-03-24,63,4.108,PEST_CCP2,True,False,17.36,True,201.6
2024/25,100187,Katikati,SunGold,14,2025-03-31,89,3.804,WEATHER,False,False,17.21,True,284.8
2024/25,100187,Katikati,SunGold,15,2025-04-07,82,3.567,MECHANICAL,False,False,18.01,True,262.4
2024/25,100187,Katikati,SunGold,16,2025-04-14,72,3.835,MECHANICAL,False,False,17.35,True,230.4
2024/25,100187,Katikati,SunGold,17,2025-04-21,76,3.364,MECHANICAL,False,False,17.27,True,243.2
2024/25,100187,Katikati,SunGold,18,2025-04-28,73,4.271,MECHANICAL,False,False,17.4,True,233.6
2024/25,100187,Katikati,SunGold,19,2025-05-05,55,2.791,PEST_CCP3,True,True,17.22,True,176.0
2024/25,100187,Katikati,SunGold,20,2025-05-12,60,3.281,MTS_BREACH,False,False,16.05,False,6613.2
2024/25,100187,Katikati,SunGold,21,2025-05-19,74,3.218,PEST_CCP2,True,False,16.16,True,236.8
2024/25,100187,Katikati,SunGold,22,2025-05-26,63,3.524,MTS_BREACH,False,False,15.67,False,6476.4
2024/25,100188,Katikati,Green,11,2025-03-10,49,3.439,MECHANICAL,False,False,16.31,True,156.8
2024/25,100188,Katikati,Green,12,2025-03-17,38,3.145,MECHANICAL,False,False,16.35,True,121.6
2024/25,100188,Katikati,Green,13,2025-03-24,45,3.754,LOADOUT_CCP6,True,False,16.49,True,144.0
2024/25,100188,Katikati,Green,14,2025-03-31,51,3.313,PEST_CCP2,True,False,17.67,True,163.2
2024/25,100188,Katikati,Green,15,2025-04-07,51,3.196,COOLSTORE_CCP5,True,False,16.8,True,163.2
2024/25,100188,Katikati,Green,16,2025-04-14,55,3.791,PEST_CCP3,True,True,16.38,True,176.0
2024/25,100188,Katikati,Green,17,2025-04-21,67,3.821,LOADOUT_CCP6,True,False,17.07,True,214.4
2024/25,100188,Katikati,Green,18,2025-04-28,45,2.869,MECHANICAL,False,False,16.07,True,144.0
2024/25,100188,Katikati,Green,19,2025-05-05,71,3.905,PEST_CCP2,True,False,17.36,True,227.2
2024/25,100188,Katikati,Green,20,2025-05-12,79,4.776,MECHANICAL,False,False,15.68,True,252.8
2024/25,100189,Katikati,SunGold,13,2025-03-24,23,3.275,COOLSTORE_CCP5,True,False,16.41,True,73.6
2024/25,100189,Katikati,SunGold,14,2025-03-31,33,3.363,PEST_CCP2,True,False,17.01,True,105.6
2024/25,100189,Katikati,SunGold,15,2025-04-07,34,3.641,MECHANICAL,False,False,17.69,True,108.8
2024/25,100189,Katikati,SunGold,16,2025-04-14,31,3.188,MECHANICAL,False,False,17.56,True,99.2
2024/25,100189,Katikati,SunGold,17,2025-04-21,29,3.164,MTS_BREACH,False,False,15.92,False,3405.6
2024/25,100189,Katikati,SunGold,18,2025-04-28,33,4.113,COOLSTORE_CCP5,True,False,16.23,True,105.6
2024/25,100189,Katikati,SunGold,19,2025-05-05,29,3.735,OTHER,False,False,16.56,True,92.8
2024/25,100189,Katikati,SunGold,20,2025-05-12,29,3.668,MTS_BREACH,False,False,15.97,False,2862.0
2024/25,100189,Katikati,SunGold,21,2025-05-19,44,4.422,MTS_BREACH,False,False,15.76,False,3643.2
2024/25,100189,Katikati,SunGold,22,2025-05-26,47,4.411,MTS_BREACH,False,False,15.39,False,3891.6
2024/25,100190,Katikati,SunGold,13,2025-03-24,43,2.981,MTS_BREACH,False,False,15.94,False,5263.2
2024/25,100190,Katikati,SunGold,14,2025-03-31,66,3.618,MTS_BREACH,False,False,16.01,False,6645.6
2024/25,100190,Katikati,SunGold,15,2025-04-07,53,3.107,PEST_CCP2,True,False,16.77,True,169.6
2024/25,100190,Katikati,SunGold,16,2025-04-14,69,2.836,MECHANICAL,False,False,17.06,True,220.8
2024/25,100190,Katikati,SunGold,17,2025-04-21,58,3.529,MTS_BREACH,False,False,15.93,False,5965.2
2024/25,100190,Katikati,SunGold,18,2025-04-28,57,3.722,MECHANICAL,False,False,16.25,True,182.4
2024/25,100190,Katikati,SunGold,19,2025-05-05,97,4.355,MTS_BREACH,False,False,15.71,False,8049.6
2024/25,100190,Katikati,SunGold,20,2025-05-12,51,3.08,MTS_BREACH,False,False,15.6,False,6001.2
2024/25,100190,Katikati,SunGold,21,2025-05-19,59,3.723,MTS_BREACH,False,False,15.52,False,5734.8
2024/25,100190,Katikati,SunGold,22,2025-05-26,44,2.92,PEST_CCP2,True,False,16.83,True,140.8
2024/25,100191,Katikati,Green,11,2025-03-10,65,4.017,MECHANICAL,False,False,16.59,True,208.0
2024/25,100191,Katikati,Green,12,2025-03-17,57,3.994,PEST_CCP2,True,False,16.45,True,182.4
2024/25,100191,Katikati,Green,13,2025-03-24,71,4.498,COOLSTORE_CCP5,True,False,16.72,True,227.2
2024/25,100191,Katikati,Green,14,2025-03-31,85,3.684,OTHER,False,False,17.78,True,272.0
2024/25,100191,Katikati,Green,15,2025-04-07,85,4.095,PEST_CCP2,True,False,17.71,True,272.0
2024/25,100191,Katikati,Green,16,2025-04-14,69,3.386,PEST_CCP2,True,False,16.79,True,220.8
2024/25,100191,Katikati,Green,17,2025-04-21,87,3.907,PEST_CCP2,True,False,16.73,True,278.4
2024/25,100191,Katikati,Green,18,2025-04-28,63,2.911,WEATHER,False,False,16.78,True,201.6
2024/25,100191,Katikati,Green,19,2025-05-05,58,2.836,PEST_CCP3,True,True,16.99,True,185.6
2024/25,100191,Katikati,Green,20,2025-05-12,70,3.121,LOADOUT_CCP6,True,False,17.72,True,224.0
2024/25,100192,Katikati,OrganicSunGold,14,2025-03-31,33,3.193,MECHANICAL,False,False,17.65,True,105.6
2024/25,100192,Katikati,OrganicSunGold,15,2025-04-07,20,2.321,MECHANICAL,False,False,17.08,True,64.0
2024/25,100192,Katikati,OrganicSunGold,16,2025-04-14,35,3.696,MECHANICAL,False,False,16.25,True,112.0
2024/25,100192,Katikati,OrganicSunGold,17,2025-04-21,33,3.424,MECHANICAL,False,False,17.14,True,105.6
2024/25,100192,Katikati,OrganicSunGold,18,2025-04-28,37,2.805,WEATHER,False,False,16.49,True,118.4
2024/25,100192,Katikati,OrganicSunGold,19,2025-05-05,47,3.329,MECHANICAL,False,False,17.26,True,150.4
2024/25,100192,Katikati,OrganicSunGold,20,2025-05-12,42,3.385,MECHANICAL,False,False,16.48,True,134.4
2024/25,100192,Katikati,OrganicSunGold,21,2025-05-19,53,3.65,MTS_BREACH,False,False,15.76,False,6260.25
2024/25,100193,Katikati,SunGold,13,2025-03-24,45,3.738,PEST_CCP3,True,True,17.0,True,144.0
2024/25,100193,Katikati,SunGold,14,2025-03-31,60,4.46,MECHANICAL,False,False,16.48,True,192.0
2024/25,100193,Katikati,SunGold,15,2025-04-07,33,2.856,MTS_BREACH,False,False,16.09,False,4273.2
2024/25,100193,Katikati,SunGold,16,2025-04-14,36,2.455,MECHANICAL,False,False,16.22,True,115.2
2024/25,100193,Katikati,SunGold,17,2025-04-21,30,2.549,LOADOUT_CCP6,True,False,16.88,True,96.0
